CustomerID,OrderCount,TotalRevenue,TotalItems,AvgOrderValue,Segment
16852.0,2,144.91000000000003,56,72.45500000000001,Low-Value
16855.0,2,328.4,164,164.2,Medium-Value
16856.0,1,35.400000000000006,12,35.400000000000006,Low-Value
16858.0,1,375.69000000000005,91,375.69000000000005,Medium-Value
16859.0,2,747.81,827,373.905,Medium-Value
16861.0,2,173.76,140,86.88,Low-Value
16863.0,2,502.8,409,251.4,Medium-Value
16866.0,3,207.73999999999998,60,69.24666666666666,Low-Value
16869.0,4,825.42,585,206.355,Medium-Value
16871.0,6,2812.34,1253,468.72333333333336,High-Value
16872.0,3,680.02,600,226.67333333333332,Medium-Value
16873.0,6,7123.62,3840,1187.27,High-Value
16875.0,5,2095.53,1069,419.10600000000005,High-Value
16877.0,6,853.72,463,142.28666666666666,Medium-Value
16878.0,1,13.3,12,13.3,Low-Value
16880.0,7,1519.08,753,217.01142857142855,Medium-Value
16881.0,1,432.0,600,432.0,Medium-Value
16882.0,3,705.12,424,235.04,Medium-Value
16883.0,2,276.73,104,138.365,Low-Value
16884.0,2,429.84000000000003,320,214.92000000000002,Medium-Value
16885.0,3,471.51,184,157.17,Medium-Value
16887.0,1,194.88,157,194.88,Low-Value
16889.0,3,1578.67,925,526.2233333333334,Medium-Value
16891.0,5,809.7,283,161.94,Medium-Value
16892.0,5,525.54,239,105.10799999999999,Medium-Value
16893.0,1,145.93,62,145.93,Low-Value
16895.0,1,219.14,102,219.14,Low-Value
16897.0,2,289.78,73,144.89,Low-Value
16898.0,3,508.81,419,169.60333333333332,Medium-Value
16899.0,6,1281.56,522,213.59333333333333,Medium-Value
16900.0,3,887.11,833,295.7033333333333,Medium-Value
16902.0,1,1706.88,629,1706.88,High-Value
16903.0,1,373.24,262,373.24,Medium-Value
16904.0,16,3754.27,2034,234.641875,High-Value
16905.0,7,3102.43,1408,443.2042857142857,High-Value
16906.0,4,579.77,281,144.9425,Medium-Value
16907.0,5,981.65,298,196.32999999999998,Medium-Value
16909.0,1,379.14,436,379.14,Medium-Value
16910.0,8,1510.06,886,188.7575,Medium-Value
16912.0,11,2575.38,1029,234.12545454545455,High-Value
16913.0,1,113.44,82,113.44,Low-Value
16914.0,1,208.46,121,208.46,Low-Value
16915.0,6,621.6800000000001,132,103.61333333333334,Medium-Value
16916.0,2,576.26,440,288.13,Medium-Value
16917.0,1,391.52,232,391.52,Medium-Value
16918.0,6,1068.82,721,178.13666666666666,Medium-Value
16919.0,11,2596.45,1413,236.04090909090908,High-Value
16921.0,1,169.79,171,169.79,Low-Value
16923.0,19,7247.61,3417,381.4531578947368,High-Value
16924.0,3,846.75,493,282.25,Medium-Value
16926.0,1,230.25,35,230.25,Low-Value
16927.0,3,543.05,993,181.01666666666665,Medium-Value
16928.0,17,2847.6,2114,167.50588235294117,High-Value
16929.0,7,1295.39,929,185.0557142857143,Medium-Value
16930.0,3,380.55,341,126.85000000000001,Medium-Value
16931.0,21,4604.22,3158,219.24857142857144,High-Value
16932.0,1,161.94,87,161.94,Low-Value
16933.0,2,563.23,288,281.615,Medium-Value
16934.0,2,950.9300000000001,399,475.46500000000003,Medium-Value
16936.0,1,262.68,173,262.68,Low-Value
16938.0,4,2736.38,2540,684.095,High-Value
16940.0,3,3049.88,2169,1016.6266666666667,High-Value
16942.0,9,1920.59,811,213.39888888888888,High-Value
16943.0,3,816.73,145,272.24333333333334,Medium-Value
16945.0,19,4345.5,2725,228.71052631578948,High-Value
16947.0,1,406.48,312,406.48,Medium-Value
16948.0,3,435.02,1614,145.00666666666666,Medium-Value
16949.0,6,1286.27,791,214.37833333333333,Medium-Value
16950.0,3,1178.56,644,392.8533333333333,Medium-Value
16951.0,3,1277.75,1318,425.9166666666667,Medium-Value
16952.0,2,167.61,92,83.805,Low-Value
16953.0,1,20.8,10,20.8,Low-Value
16954.0,9,2085.08,1054,231.67555555555555,High-Value
16955.0,4,518.67,266,129.6675,Medium-Value
16956.0,1,308.74,114,308.74,Medium-Value
16957.0,2,416.64,172,208.32,Medium-Value
16959.0,1,117.35000000000001,49,117.35000000000001,Low-Value
16960.0,3,507.05,304,169.01666666666668,Medium-Value
16961.0,1,234.17,125,234.17,Low-Value
16963.0,1,110.55000000000001,35,110.55000000000001,Low-Value
16965.0,1,201.19,291,201.19,Low-Value
16966.0,7,2154.97,1981,307.8528571428571,High-Value
16967.0,1,319.02,333,319.02,Medium-Value
16968.0,2,439.43,326,219.715,Medium-Value
16969.0,3,650.41,816,216.8033333333333,Medium-Value
16971.0,1,357.21,72,357.21,Medium-Value
16976.0,1,251.51999999999998,88,251.51999999999998,Low-Value
16978.0,1,344.33,166,344.33,Medium-Value
16979.0,6,1852.0,865,308.6666666666667,High-Value
16980.0,2,1078.96,788,539.48,Medium-Value
16982.0,1,384.06,182,384.06,Medium-Value
16983.0,7,1931.25,1379,275.89285714285717,High-Value
16984.0,2,4481.35,2423,2240.675,High-Value
16985.0,10,5464.12,1832,546.412,High-Value
16986.0,2,1873.2,1040,936.6,High-Value
16987.0,7,1625.05,402,232.15,Medium-Value
16988.0,1,126.12,43,126.12,Low-Value
16989.0,6,1133.25,1233,188.875,Medium-Value
16990.0,1,179.0,100,179.0,Low-Value
16992.0,5,1614.31,860,322.86199999999997,Medium-Value
16996.0,6,1456.96,544,242.82666666666668,Medium-Value
16997.0,3,702.0,360,234.0,Medium-Value
16998.0,4,295.0,76,73.75,Low-Value
16999.0,2,484.82,294,242.41,Medium-Value
17001.0,11,3989.57,2164,362.6881818181818,High-Value
17002.0,3,1493.73,679,497.91,Medium-Value
17004.0,2,1412.94,819,706.47,Medium-Value
17006.0,4,781.78,272,195.445,Medium-Value
17007.0,6,889.9300000000001,597,148.3216666666667,Medium-Value
17010.0,1,195.36,118,195.36,Low-Value
17011.0,1,270.9,186,270.9,Low-Value
17014.0,3,586.33,245,195.44333333333336,Medium-Value
17015.0,3,1842.56,1981,614.1866666666666,High-Value
17017.0,20,8694.26,6673,434.713,High-Value
17018.0,2,920.1,176,460.05,Medium-Value
17019.0,4,1272.61,827,318.1525,Medium-Value
17022.0,1,71.0,108,71.0,Low-Value
17024.0,3,95.85,69,31.95,Low-Value
17025.0,3,357.77,235,119.25666666666666,Medium-Value
17026.0,2,154.82999999999998,97,77.41499999999999,Low-Value
17027.0,6,890.29,421,148.38166666666666,Medium-Value
17029.0,2,716.0,400,358.0,Medium-Value
17030.0,1,146.87,146,146.87,Low-Value
17031.0,2,380.35,235,190.175,Medium-Value
17033.0,3,1030.14,750,343.38000000000005,Medium-Value
17034.0,3,745.52,410,248.50666666666666,Medium-Value
17035.0,2,433.53000000000003,229,216.76500000000001,Medium-Value
17037.0,1,1267.32,656,1267.32,Medium-Value
17038.0,1,112.4,28,112.4,Low-Value
17040.0,1,449.73,181,449.73,Medium-Value
17041.0,3,1081.57,951,360.5233333333333,Medium-Value
17042.0,5,1044.3799999999999,994,208.87599999999998,Medium-Value
17043.0,4,1735.18,998,433.795,High-Value
17044.0,1,948.48,504,948.48,Medium-Value
17045.0,3,339.44,106,113.14666666666666,Medium-Value
17046.0,1,642.02,510,642.02,Medium-Value
17047.0,3,1100.9,533,366.9666666666667,Medium-Value
17048.0,3,925.35,485,308.45,Medium-Value
17049.0,9,5659.9800000000005,2676,628.8866666666668,High-Value
17050.0,6,3228.84,1614,538.14,High-Value
17051.0,1,247.14000000000001,184,247.14000000000001,Low-Value
17052.0,1,413.75,261,413.75,Medium-Value
17053.0,1,498.48,122,498.48,Medium-Value
17054.0,5,1356.33,804,271.26599999999996,Medium-Value
17058.0,3,1179.89,592,393.2966666666667,Medium-Value
17059.0,5,3095.04,1855,619.008,High-Value
17060.0,1,234.24,216,234.24,Low-Value
17061.0,11,5232.2300000000005,1526,475.65727272727275,High-Value
17062.0,4,538.37,430,134.5925,Medium-Value
17063.0,7,1461.14,770,208.73428571428573,Medium-Value
17064.0,3,859.35,318,286.45,Medium-Value
17068.0,21,4552.14,2164,216.76857142857145,High-Value
17069.0,9,2709.7000000000003,1506,301.0777777777778,High-Value
17070.0,1,312.14,133,312.14,Medium-Value
17071.0,9,2429.03,1197,269.89222222222224,High-Value
17073.0,4,1446.09,759,361.5225,Medium-Value
17075.0,4,834.12,292,208.53,Medium-Value
17076.0,3,841.0799999999999,295,280.35999999999996,Medium-Value
17078.0,2,378.2,788,189.1,Medium-Value
17079.0,1,118.80000000000001,24,118.80000000000001,Low-Value
17080.0,2,287.62,166,143.81,Low-Value
17081.0,2,290.16,78,145.08,Low-Value
17082.0,2,2003.85,1049,1001.925,High-Value
17083.0,3,1405.78,772,468.5933333333333,Medium-Value
17084.0,2,2949.75,1816,1474.875,High-Value
17085.0,5,1566.65,786,313.33000000000004,Medium-Value
17086.0,6,2050.08,1859,341.68,High-Value
17088.0,4,1991.01,868,497.7525,High-Value
17090.0,7,2043.95,921,291.99285714285713,High-Value
17091.0,9,3827.76,1746,425.3066666666667,High-Value
17092.0,4,1777.78,1131,444.445,High-Value
17094.0,1,302.0,152,302.0,Low-Value
17095.0,3,1324.16,618,441.3866666666667,Medium-Value
17096.0,4,1022.13,339,255.5325,Medium-Value
17097.0,8,954.42,459,119.3025,Medium-Value
17100.0,2,971.74,800,485.87,Medium-Value
17101.0,4,1621.73,815,405.4325,Medium-Value
17102.0,1,25.5,2,25.5,Low-Value
17105.0,2,665.78,693,332.89,Medium-Value
17107.0,6,10815.43,4837,1802.5716666666667,High-Value
17109.0,6,885.04,589,147.50666666666666,Medium-Value
17110.0,1,163.29999999999998,50,163.29999999999998,Low-Value
17111.0,1,248.61,302,248.61,Low-Value
17114.0,8,808.62,219,101.0775,Medium-Value
17115.0,3,837.5,372,279.1666666666667,Medium-Value
17117.0,1,116.19999999999999,68,116.19999999999999,Low-Value
17118.0,1,157.02,154,157.02,Low-Value
17119.0,2,606.91,334,303.455,Medium-Value
17120.0,1,307.46,120,307.46,Medium-Value
17122.0,1,138.32,80,138.32,Low-Value
17123.0,1,345.29999999999995,246,345.29999999999995,Medium-Value
17124.0,1,298.89,130,298.89,Low-Value
17125.0,1,259.35,291,259.35,Low-Value
17126.0,5,1004.75,792,200.95,Medium-Value
17128.0,1,157.09,76,157.09,Low-Value
17131.0,5,2463.17,983,492.634,High-Value
17133.0,7,4892.240000000001,2730,698.8914285714287,High-Value
17134.0,2,425.0,102,212.5,Medium-Value
17135.0,7,1139.73,1224,162.81857142857143,Medium-Value
17138.0,1,380.5,126,380.5,Medium-Value
17139.0,12,10668.47,5182,889.0391666666666,High-Value
17140.0,1,465.32,302,465.32,Medium-Value
17142.0,1,579.0,81,579.0,Medium-Value
17144.0,2,984.57,483,492.285,Medium-Value
17146.0,3,749.78,212,249.92666666666665,Medium-Value
17147.0,4,1714.59,882,428.6475,High-Value
17148.0,1,124.88,82,124.88,Low-Value
17152.0,3,1689.5,517,563.1666666666666,High-Value
17153.0,1,213.78,104,213.78,Low-Value
17154.0,1,329.34,490,329.34,Medium-Value
17155.0,2,251.70000000000002,242,125.85000000000001,Low-Value
17157.0,2,319.0,172,159.5,Medium-Value
17158.0,3,1266.97,778,422.3233333333333,Medium-Value
17159.0,3,1538.88,1111,512.96,Medium-Value
17160.0,6,3518.03,2856,586.3383333333334,High-Value
17162.0,10,1715.46,1001,171.546,High-Value
17163.0,2,293.1,66,146.55,Low-Value
17164.0,7,2467.35,1501,352.4785714285714,High-Value
17165.0,1,158.68,100,158.68,Low-Value
17166.0,2,206.34,78,103.17,Low-Value
17169.0,2,835.78,526,417.89,Medium-Value
17171.0,1,224.91,185,224.91,Low-Value
17172.0,1,317.76,480,317.76,Medium-Value
17173.0,8,3766.6,1122,470.825,High-Value
17174.0,1,59.9,41,59.9,Low-Value
17175.0,4,1443.69,866,360.9225,Medium-Value
17176.0,1,306.13,170,306.13,Low-Value
17179.0,3,711.79,290,237.26333333333332,Medium-Value
17180.0,4,796.03,683,199.0075,Medium-Value
17181.0,2,239.92000000000002,241,119.96000000000001,Low-Value
17183.0,6,3347.31,1296,557.885,High-Value
17186.0,2,144.0,200,72.0,Low-Value
17187.0,1,203.95,144,203.95,Low-Value
17188.0,7,2474.23,1328,353.4614285714286,High-Value
17189.0,2,384.40000000000003,227,192.20000000000002,Medium-Value
17190.0,2,444.74,161,222.37,Medium-Value
17191.0,7,2095.13,1167,299.30428571428575,High-Value
17193.0,7,1699.3000000000002,1254,242.7571428571429,High-Value
17194.0,2,262.62,119,131.31,Low-Value
17197.0,1,1013.01,191,1013.01,Medium-Value
17198.0,3,692.22,357,230.74,Medium-Value
17201.0,1,342.63,268,342.63,Medium-Value
17203.0,6,3563.85,2850,593.975,High-Value
17204.0,4,1564.56,646,391.14,Medium-Value
17205.0,1,384.08,884,384.08,Medium-Value
17206.0,1,204.24,76,204.24,Low-Value
17211.0,8,2317.2200000000003,1323,289.65250000000003,High-Value
17212.0,1,226.85,147,226.85,Low-Value
17213.0,7,2781.23,1176,397.31857142857143,High-Value
17214.0,6,1069.1200000000001,276,178.1866666666667,Medium-Value
17217.0,1,113.5,24,113.5,Low-Value
17218.0,10,1960.72,958,196.072,High-Value
17219.0,1,114.23,89,114.23,Low-Value
17220.0,14,3198.25,1905,228.44642857142858,High-Value
17221.0,2,335.13,288,167.565,Medium-Value
17222.0,1,354.15,128,354.15,Medium-Value
17223.0,2,426.79,112,213.395,Medium-Value
17226.0,1,393.49,406,393.49,Medium-Value
17227.0,6,939.32,741,156.55333333333334,Medium-Value
17228.0,8,1906.09,1532,238.26125,High-Value
17229.0,2,318.76,185,159.38,Medium-Value
17230.0,8,3638.41,1651,454.80125,High-Value
17231.0,10,3174.32,1742,317.432,High-Value
17232.0,2,421.52,203,210.76,Medium-Value
17233.0,1,190.88,131,190.88,Low-Value
17234.0,1,149.89000000000001,55,149.89000000000001,Low-Value
17235.0,2,550.06,224,275.03,Medium-Value
17236.0,6,916.13,474,152.68833333333333,Medium-Value
17237.0,2,314.69,105,157.345,Medium-Value
17238.0,17,3744.65,1822,220.2735294117647,High-Value
17239.0,1,382.5,150,382.5,Medium-Value
17242.0,2,1135.04,611,567.52,Medium-Value
17243.0,26,8676.85,3370,333.725,High-Value
17244.0,1,954.9,616,954.9,Medium-Value
17245.0,1,171.45,75,171.45,Low-Value
17247.0,1,282.19,106,282.19,Low-Value
17248.0,1,318.65,213,318.65,Medium-Value
17250.0,2,384.52,168,192.26,Medium-Value
17251.0,1,283.28000000000003,110,283.28000000000003,Low-Value
17252.0,2,353.86,193,176.93,Medium-Value
17253.0,1,178.26,43,178.26,Low-Value
17254.0,2,272.44,252,136.22,Low-Value
17255.0,2,298.41,232,149.205,Low-Value
17256.0,2,240.0,141,120.0,Low-Value
17259.0,2,603.37,410,301.685,Medium-Value
17262.0,5,1253.3600000000001,367,250.67200000000003,Medium-Value
17263.0,1,63.440000000000005,36,63.440000000000005,Low-Value
17265.0,2,562.9,394,281.45,Medium-Value
17266.0,3,310.64,161,103.54666666666667,Medium-Value
17267.0,2,317.62,159,158.81,Medium-Value
17268.0,4,763.64,844,190.91,Medium-Value
17272.0,4,2148.63,1778,537.1575,High-Value
17274.0,1,111.97999999999999,79,111.97999999999999,Low-Value
17277.0,2,1065.3500000000001,430,532.6750000000001,Medium-Value
17278.0,1,246.04,179,246.04,Low-Value
17279.0,1,187.82999999999998,48,187.82999999999998,Low-Value
17282.0,3,1703.41,1877,567.8033333333334,High-Value
17284.0,6,1652.58,1364,275.43,Medium-Value
17286.0,1,153.92,118,153.92,Low-Value
17287.0,7,1064.11,559,152.01571428571427,Medium-Value
17288.0,7,1419.73,1203,202.81857142857143,Medium-Value
17289.0,3,944.41,520,314.80333333333334,Medium-Value
17290.0,2,525.24,404,262.62,Medium-Value
17291.0,1,550.8000000000001,72,550.8000000000001,Medium-Value
17293.0,9,1875.1100000000001,1140,208.34555555555556,High-Value
17295.0,3,556.95,294,185.65,Medium-Value
17297.0,1,131.78,67,131.78,Low-Value
17298.0,2,498.42,387,249.21,Medium-Value
17299.0,4,669.11,678,167.2775,Medium-Value
17301.0,1,197.63,149,197.63,Low-Value
17302.0,5,1135.63,575,227.12600000000003,Medium-Value
17303.0,1,250.04,144,250.04,Low-Value
17306.0,19,8631.31,11491,454.2794736842105,High-Value
17309.0,1,82.75,41,82.75,Low-Value
17311.0,2,1384.85,1005,692.425,Medium-Value
17312.0,3,644.3,372,214.76666666666665,Medium-Value
17313.0,1,2328.84,1402,2328.84,High-Value
17314.0,8,2527.92,1896,315.99,High-Value
17315.0,38,6292.26,3888,165.58578947368423,High-Value
17317.0,3,2600.34,1146,866.7800000000001,High-Value
17320.0,3,1200.6200000000001,634,400.2066666666667,Medium-Value
17321.0,2,700.86,373,350.43,Medium-Value
17323.0,7,921.07,776,131.58142857142857,Medium-Value
17324.0,4,990.23,844,247.5575,Medium-Value
17325.0,1,96.8,60,96.8,Low-Value
17329.0,2,523.11,142,261.555,Medium-Value
17330.0,2,363.9,120,181.95,Medium-Value
17331.0,1,175.2,16,175.2,Low-Value
17333.0,1,494.25,375,494.25,Medium-Value
17334.0,2,307.02,315,153.51,Low-Value
17337.0,4,2027.8700000000001,1269,506.96750000000003,High-Value
17338.0,8,6643.93,3128,830.49125,High-Value
17339.0,2,243.36,152,121.68,Low-Value
17340.0,11,12353.29,5967,1123.0263636363636,High-Value
17341.0,3,781.36,489,260.4533333333333,Medium-Value
17343.0,1,193.64,56,193.64,Low-Value
17344.0,1,160.57,66,160.57,Low-Value
17345.0,4,537.74,346,134.435,Medium-Value
17346.0,15,2676.56,1657,178.43733333333333,High-Value
17347.0,1,228.96,216,228.96,Low-Value
17348.0,5,1159.52,1401,231.904,Medium-Value
17349.0,1,110.75,112,110.75,Low-Value
17350.0,4,1286.07,795,321.5175,Medium-Value
17351.0,3,587.15,113,195.71666666666667,Medium-Value
17353.0,2,1740.0,1200,870.0,High-Value
17354.0,1,1393.06,1006,1393.06,Medium-Value
17356.0,1,178.22,166,178.22,Low-Value
17357.0,2,388.14,153,194.07,Medium-Value
17358.0,2,365.85,202,182.925,Medium-Value
17359.0,1,127.86,161,127.86,Low-Value
17360.0,3,585.79,335,195.26333333333332,Medium-Value
17361.0,3,488.2,157,162.73333333333332,Medium-Value
17362.0,2,312.23,191,156.115,Medium-Value
17364.0,11,4481.18,2701,407.38000000000005,High-Value
17365.0,8,4801.56,4777,600.195,High-Value
17367.0,1,168.4,150,168.4,Low-Value
17368.0,8,1912.67,1391,239.08375,High-Value
17370.0,4,446.18,540,111.545,Medium-Value
17371.0,3,423.89,152,141.29666666666665,Medium-Value
17372.0,8,1342.68,749,167.835,Medium-Value
17373.0,4,646.92,408,161.73,Medium-Value
17374.0,2,495.77,85,247.885,Medium-Value
17375.0,3,400.1,367,133.36666666666667,Medium-Value
17376.0,2,203.2,86,101.6,Low-Value
17377.0,20,4100.92,2076,205.046,High-Value
17379.0,1,404.66,663,404.66,Medium-Value
17381.0,29,20275.61,25649,699.1589655172414,High-Value
17382.0,1,65.4,25,65.4,Low-Value
17383.0,1,199.29,150,199.29,Low-Value
17384.0,2,336.4,88,168.2,Medium-Value
17385.0,1,261.11,201,261.11,Low-Value
17386.0,6,2686.42,1902,447.7366666666667,High-Value
17387.0,2,784.11,542,392.055,Medium-Value
17388.0,4,1259.56,1068,314.89,Medium-Value
17389.0,34,31833.68,7612,936.2847058823529,High-Value
17391.0,2,508.8,480,254.4,Medium-Value
17392.0,2,457.91,320,228.955,Medium-Value
17394.0,1,203.86999999999998,241,203.86999999999998,Low-Value
17396.0,8,7330.8,2005,916.35,High-Value
17397.0,2,696.41,254,348.205,Medium-Value
17398.0,3,653.38,310,217.79333333333332,Medium-Value
17400.0,5,2129.96,1097,425.992,High-Value
17402.0,13,2633.85,701,202.60384615384615,High-Value
17403.0,1,281.62,117,281.62,Low-Value
17404.0,15,31906.82,32748,2127.1213333333335,High-Value
17405.0,3,1031.41,726,343.80333333333334,Medium-Value
17406.0,3,2200.42,787,733.4733333333334,High-Value
17408.0,1,32.65,3,32.65,Low-Value
17409.0,2,771.85,105,385.925,Medium-Value
17410.0,5,1214.72,616,242.94400000000002,Medium-Value
17411.0,3,778.94,306,259.6466666666667,Medium-Value
17412.0,7,1258.06,738,179.72285714285712,Medium-Value
17414.0,2,778.0,2100,389.0,Medium-Value
17415.0,1,507.84,114,507.84,Medium-Value
17416.0,7,6893.42,4302,984.7742857142857,High-Value
17418.0,2,463.46000000000004,289,231.73000000000002,Medium-Value
17419.0,12,4226.57,1876,352.21416666666664,High-Value
17420.0,3,598.83,265,199.61,Medium-Value
17422.0,6,1979.37,2253,329.895,High-Value
17423.0,2,698.41,459,349.205,Medium-Value
17425.0,2,759.17,407,379.585,Medium-Value
17426.0,6,5037.26,3094,839.5433333333334,High-Value
17427.0,1,100.8,34,100.8,Low-Value
17428.0,28,17256.85,9474,616.3160714285714,High-Value
17429.0,3,524.9200000000001,624,174.97333333333336,Medium-Value
17430.0,2,265.76,190,132.88,Low-Value
17431.0,1,403.3,292,403.3,Medium-Value
17432.0,2,365.76,207,182.88,Medium-Value
17433.0,1,303.15999999999997,185,303.15999999999997,Low-Value
17434.0,7,2373.82,1693,339.1171428571429,High-Value
17436.0,2,216.29999999999998,90,108.14999999999999,Low-Value
17438.0,1,388.45000000000005,103,388.45000000000005,Medium-Value
17440.0,3,186.42000000000002,246,62.14000000000001,Low-Value
17442.0,6,2248.56,1496,374.76,High-Value
17443.0,1,534.24,504,534.24,Medium-Value
17444.0,3,2940.04,2119,980.0133333333333,High-Value
17446.0,2,120.9,198,60.45,Low-Value
17447.0,2,541.53,443,270.765,Medium-Value
17449.0,7,2520.86,1122,360.1228571428572,High-Value
17450.0,46,194550.79,69993,4229.365,High-Value
17451.0,7,1721.4,1203,245.91428571428574,High-Value
17453.0,2,486.71999999999997,219,243.35999999999999,Medium-Value
17454.0,4,517.53,243,129.3825,Medium-Value
17455.0,1,131.7,66,131.7,Low-Value
17456.0,1,249.86,222,249.86,Low-Value
17457.0,5,1737.7,826,347.54,High-Value
17458.0,1,316.5,170,316.5,Medium-Value
17459.0,2,657.3,537,328.65,Medium-Value
17460.0,6,622.4300000000001,236,103.73833333333334,Medium-Value
17461.0,3,757.46,799,252.48666666666668,Medium-Value
17462.0,2,675.69,227,337.845,Medium-Value
17463.0,5,1896.41,1095,379.28200000000004,High-Value
17464.0,1,289.96000000000004,220,289.96000000000004,Low-Value
17466.0,2,763.28,306,381.64,Medium-Value
17468.0,2,137.0,116,68.5,Low-Value
17469.0,5,1870.97,787,374.194,High-Value
17470.0,5,1125.07,1675,225.01399999999998,Medium-Value
17472.0,3,710.29,462,236.76333333333332,Medium-Value
17475.0,1,194.37,178,194.37,Low-Value
17480.0,1,511.82,338,511.82,Medium-Value
17481.0,4,1255.59,1061,313.8975,Medium-Value
17483.0,3,414.04,191,138.01333333333335,Medium-Value
17486.0,1,396.87,191,396.87,Medium-Value
17489.0,2,376.64,428,188.32,Medium-Value
17490.0,7,2092.32,1134,298.90285714285716,High-Value
17491.0,10,3558.87,2013,355.887,High-Value
17492.0,1,374.57,155,374.57,Medium-Value
17495.0,2,497.56,229,248.78,Medium-Value
17496.0,1,271.05,79,271.05,Low-Value
17498.0,1,272.22,394,272.22,Low-Value
17499.0,1,622.88,711,622.88,Medium-Value
17500.0,3,1138.0,17,379.3333333333333,Medium-Value
17501.0,2,288.6,160,144.3,Low-Value
17502.0,4,689.1,376,172.275,Medium-Value
17503.0,2,558.96,486,279.48,Medium-Value
17504.0,9,2997.0299999999997,1664,333.00333333333333,High-Value
17505.0,2,1145.84,556,572.92,Medium-Value
17506.0,1,302.2,139,302.2,Low-Value
17507.0,2,605.58,359,302.79,Medium-Value
17508.0,1,387.31,289,387.31,Medium-Value
17509.0,8,6115.14,3534,764.3925,High-Value
17510.0,1,308.48,214,308.48,Medium-Value
17511.0,31,91062.38,64549,2937.496129032258,High-Value
17512.0,10,2924.9900000000002,2753,292.499,High-Value
17513.0,1,513.2,254,513.2,Medium-Value
17514.0,1,208.65,135,208.65,Low-Value
17515.0,4,639.02,243,159.755,Medium-Value
17516.0,5,768.08,416,153.616,Medium-Value
17517.0,1,153.94,102,153.94,Low-Value
17519.0,6,1844.02,1236,307.33666666666664,High-Value
17520.0,1,546.81,365,546.81,Medium-Value
17521.0,3,723.2099999999999,519,241.06999999999996,Medium-Value
17522.0,5,1070.71,1034,214.142,Medium-Value
17523.0,4,652.74,872,163.185,Medium-Value
17524.0,1,145.0,90,145.0,Low-Value
17525.0,1,422.70000000000005,82,422.70000000000005,Medium-Value
17526.0,4,1195.8999999999999,310,298.97499999999997,Medium-Value
17527.0,4,939.37,488,234.8425,Medium-Value
17528.0,8,3628.5,2138,453.5625,High-Value
17530.0,10,2385.0,1526,238.5,High-Value
17531.0,1,296.7,136,296.7,Low-Value
17534.0,1,223.36,103,223.36,Low-Value
17535.0,1,164.4,136,164.4,Low-Value
17536.0,1,76.5,6,76.5,Low-Value
17537.0,2,897.62,700,448.81,Medium-Value
17538.0,1,98.42,134,98.42,Low-Value
17540.0,2,578.9,194,289.45,Medium-Value
17542.0,1,170.75,134,170.75,Low-Value
17545.0,3,645.96,341,215.32000000000002,Medium-Value
17548.0,1,103.3,58,103.3,Low-Value
17549.0,2,148.86,210,74.43,Low-Value
17550.0,3,267.16,86,89.05333333333334,Low-Value
17551.0,1,306.84,150,306.84,Low-Value
17552.0,4,930.41,719,232.6025,Medium-Value
17553.0,1,1487.6,1048,1487.6,Medium-Value
17554.0,5,1952.45,1763,390.49,High-Value
17555.0,2,483.26,349,241.63,Medium-Value
17556.0,1,157.9,101,157.9,Low-Value
17557.0,3,541.46,306,180.48666666666668,Medium-Value
17560.0,4,854.95,635,213.7375,Medium-Value
17561.0,1,167.62,146,167.62,Low-Value
17562.0,7,1122.38,817,160.34,Medium-Value
17564.0,3,454.01,146,151.33666666666667,Medium-Value
17566.0,2,901.21,518,450.605,Medium-Value
17567.0,8,4331.48,2632,541.435,High-Value
17569.0,1,344.14,159,344.14,Medium-Value
17571.0,4,1498.51,905,374.6275,Medium-Value
17572.0,4,226.75000000000003,95,56.68750000000001,Low-Value
17573.0,3,380.6,308,126.86666666666667,Medium-Value
17574.0,1,185.65,77,185.65,Low-Value
17576.0,19,3622.68,1994,190.66736842105263,High-Value
17578.0,1,143.45999999999998,138,143.45999999999998,Low-Value
17579.0,3,448.90000000000003,258,149.63333333333335,Medium-Value
17580.0,3,215.72,88,71.90666666666667,Low-Value
17581.0,25,11045.04,5927,441.8016,High-Value
17582.0,1,175.27,123,175.27,Low-Value
17584.0,2,1242.3,458,621.15,Medium-Value
17585.0,4,1133.07,1671,283.2675,Medium-Value
17588.0,3,1240.2,676,413.40000000000003,Medium-Value
17589.0,4,2404.17,1631,601.0425,High-Value
17590.0,3,1479.22,828,493.0733333333333,Medium-Value
17591.0,7,2225.9700000000003,1009,317.9957142857143,High-Value
17593.0,5,3927.34,3101,785.4680000000001,High-Value
17594.0,2,993.18,550,496.59,Medium-Value
17595.0,2,388.79,229,194.395,Medium-Value
17596.0,7,2827.93,4400,403.98999999999995,High-Value
17597.0,1,2044.3700000000001,1176,2044.3700000000001,High-Value
17600.0,1,161.67000000000002,144,161.67000000000002,Low-Value
17601.0,1,116.00999999999999,103,116.00999999999999,Low-Value
17602.0,6,5102.97,4151,850.495,High-Value
17603.0,1,394.72,74,394.72,Medium-Value
17604.0,2,309.36,169,154.68,Medium-Value
17608.0,2,193.42,232,96.71,Low-Value
17609.0,5,1112.22,723,222.44400000000002,Medium-Value
17611.0,15,3984.22,2560,265.61466666666666,High-Value
17612.0,6,2048.45,1808,341.4083333333333,High-Value
17613.0,14,4559.150000000001,2496,325.65357142857147,High-Value
17614.0,1,390.07,238,390.07,Medium-Value
